TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
1,2020-02-04 17:30:00,3.7,6168.0,193,5.2,53,1012,3.5,6098.0,5809.0
1,2020-02-04 17:45:00,3.8,6769.0,194,4.6,54,1011,3.4,5256.0,5259.0
1,2020-02-04 18:00:00,3.9,7371.0,195,4.0,55,1011,3.3,3910.0,3829.0
1,2020-02-04 18:15:00,4.1,8163.0,195,3.6,56,1011,3.1,3572.0,3317.0
1,2020-02-04 18:30:00,4.3,9145.0,196,3.3,57,1011,3.6,6201.0,6042.0
1,2020-02-04 18:45:00,4.4,10126.0,197,3.0,58,1011,3.4,4706.0,4609.0
1,2020-02-04 19:00:00,4.5,11108.0,198,2.7,59,1011,3.6,6936.0,6293.0
1,2020-02-04 19:15:00,4.5,11914.0,198,2.5,59,1011,3.6,8292.0,7855.0
1,2020-02-04 19:30:00,4.5,12543.0,198,2.3,60,1011,3.9,9248.0,9083.0
1,2020-02-04 19:45:00,4.6,13172.0,198,2.2,61,1011,4.1,9438.0,8736.0
1,2020-02-04 20:00:00,4.6,13801.0,198,2.0,62,1011,4.5,13815.0,13767.0
1,2020-02-04 20:15:00,4.7,14751.0,197,1.8,62,1011,3.7,8353.0,8253.0
1,2020-02-04 20:30:00,4.9,16021.0,197,1.7,62,1011,3.6,6448.0,6117.0
1,2020-02-04 20:45:00,5.0,17292.0,195,1.5,63,1011,4.0,9893.0,9882.0
1,2020-02-04 21:00:00,5.2,18562.0,195,1.4,63,1011,3.8,8068.0,7591.0
1,2020-02-04 21:15:00,5.3,19372.0,194,1.2,63,1011,3.6,6676.0,6815.0
1,2020-02-04 21:30:00,5.3,19723.0,194,1.1,64,1011,3.6,6674.0,6482.0
1,2020-02-04 21:45:00,5.2,20073.0,193,0.9,65,1010,3.8,7855.0,7619.0
1,2020-02-04 22:00:00,5.2,20424.0,193,0.8,66,1010,4.3,10994.0,10607.0
1,2020-02-04 22:15:00,5.3,21379.0,193,0.9,65,1010,4.1,11546.0,11595.0
1,2020-02-04 22:30:00,5.4,22938.0,193,1.2,64,1010,4.3,12732.0,12362.0
1,2020-02-04 22:45:00,5.5,24498.0,193,1.5,62,1010,3.9,9686.0,9666.0
1,2020-02-04 23:00:00,5.6,26057.0,192,1.8,61,1010,4.1,10254.0,10322.0
1,2020-02-04 23:15:00,5.7,27706.0,192,1.9,60,1010,5.1,22453.0,21832.0
1,2020-02-04 23:30:00,5.8,29444.0,192,2.0,59,1010,5.6,29627.0,28931.0
1,2020-02-04 23:45:00,5.8,31183.0,193,2.0,59,1009,5.5,27736.0,27328.0
1,2020-02-05 00:00:00,6.6,46759.0,196,2.4,60,1010,5.3,25496.0,25121.0
1,2020-02-05 00:15:00,6.6,48898.0,196,2.6,59,1010,6.1,35832.0,35135.0
1,2020-02-05 00:30:00,6.7,50123.0,195,2.7,58,1010,6.1,37266.0,37027.0
1,2020-02-05 00:45:00,6.8,51348.0,196,2.8,58,1010,5.7,30756.0,30294.0
1,2020-02-05 01:00:00,6.9,52573.0,196,2.9,57,1010,5.7,32194.0,31703.0
1,2020-02-05 01:15:00,6.8,52885.0,196,2.9,57,1010,6.2,37725.0,36955.0
1,2020-02-05 01:30:00,6.7,52286.0,197,2.9,57,1010,6.6,42316.0,41499.0
1,2020-02-05 01:45:00,6.5,51687.0,196,2.9,57,1009,6.8,48079.0,46869.0
1,2020-02-05 02:00:00,6.4,51088.0,196,2.9,57,1009,6.8,48111.0,47268.0
1,2020-02-05 02:15:00,6.3,50906.0,198,2.9,57,1009,6.7,47013.0,46298.0
1,2020-02-05 02:30:00,6.3,51141.0,198,3.0,57,1009,6.8,46493.0,45596.0
1,2020-02-05 02:45:00,6.4,51376.0,199,3.0,57,1009,6.9,47300.0,46190.0
1,2020-02-05 03:00:00,6.4,51611.0,200,3.1,57,1009,6.4,41667.0,40500.0
1,2020-02-05 03:15:00,6.4,51784.0,200,3.1,57,1009,6.0,36127.0,35248.0
1,2020-02-05 03:30:00,6.4,51895.0,201,3.1,58,1009,5.8,32383.0,31813.0
1,2020-02-05 03:45:00,6.4,52005.0,202,3.2,58,1008,5.2,25349.0,25061.0
1,2020-02-05 04:00:00,6.4,52116.0,203,3.2,59,1008,5.6,27662.0,27369.0
1,2020-02-05 04:15:00,6.4,51978.0,203,3.2,59,1008,5.9,31009.0,30494.0
1,2020-02-05 04:30:00,6.3,51593.0,203,3.2,60,1008,6.1,34495.0,33901.0
1,2020-02-05 04:45:00,6.2,51207.0,203,3.3,61,1008,6.3,38844.0,38234.0
1,2020-02-05 05:00:00,6.1,50822.0,203,3.3,62,1008,6.2,36794.0,36553.0
1,2020-02-05 05:15:00,6.1,50750.0,203,3.3,63,1008,5.7,30148.0,29680.0
1,2020-02-05 05:30:00,6.2,50992.0,204,3.3,64,1008,5.8,33293.0,32816.0
1,2020-02-05 05:45:00,6.2,51235.0,204,3.3,65,1007,6.0,36244.0,35504.0
1,2020-02-05 06:00:00,6.4,51477.0,204,3.3,66,1007,5.9,34495.0,33825.0
1,2020-02-05 06:15:00,6.4,51880.0,204,3.3,67,1007,6.2,39782.0,38683.0
1,2020-02-05 06:30:00,6.4,52445.0,205,3.4,68,1007,6.5,49015.0,47980.0
1,2020-02-05 06:45:00,6.3,53010.0,205,3.4,68,1007,6.5,47305.0,46609.0
1,2020-02-05 07:00:00,6.4,53575.0,206,3.5,69,1007,6.6,44815.0,43970.0
1,2020-02-05 07:15:00,6.4,52965.0,206,3.6,69,1007,7.2,52563.0,51195.0
1,2020-02-05 07:30:00,6.3,51182.0,207,3.8,69,1007,7.3,58063.0,57110.0
1,2020-02-05 07:45:00,6.4,49398.0,208,4.0,68,1007,6.9,55145.0,54102.0
1,2020-02-05 08:00:00,6.3,47615.0,209,4.2,68,1007,6.4,43723.0,42931.0
1,2020-02-05 08:15:00,6.2,45288.0,210,4.5,68,1007,6.2,36153.0,35554.0
1,2020-02-05 08:30:00,6.1,42418.0,212,4.8,67,1007,6.4,47066.0,45949.0
1,2020-02-05 08:45:00,6.0,39549.0,213,5.1,66,1007,5.9,34304.0,33705.0
1,2020-02-05 09:00:00,5.9,36679.0,215,5.4,65,1007,5.6,30157.0,29742.0
1,2020-02-05 09:15:00,5.7,33937.0,216,5.9,63,1007,5.4,25119.0,24813.0
1,2020-02-05 09:30:00,5.5,31323.0,218,6.4,60,1007,4.9,19186.0,18820.0
1,2020-02-05 09:45:00,5.2,28709.0,220,6.9,58,1007,4.9,22151.0,22112.0
1,2020-02-05 10:00:00,5.0,26095.0,223,7.4,55,1007,4.8,20668.0,20334.0
1,2020-02-05 10:15:00,5.0,24887.0,223,7.9,53,1007,5.0,20564.0,20395.0
1,2020-02-05 10:30:00,5.0,25084.0,224,8.3,52,1007,4.7,17535.0,16730.0
1,2020-02-05 10:45:00,5.0,25281.0,224,8.7,51,1007,4.9,19623.0,19214.0
1,2020-02-05 11:00:00,5.1,25478.0,225,9.1,50,1007,5.1,23370.0,23027.0
1,2020-02-05 11:15:00,5.2,26193.0,224,9.5,49,1007,4.9,17497.0,17061.0
1,2020-02-05 11:30:00,5.3,27427.0,224,9.8,48,1007,4.9,18477.0,17959.0
1,2020-02-05 11:45:00,5.4,28661.0,223,10.1,47,1006,4.8,18466.0,18356.0
1,2020-02-05 12:00:00,5.5,29895.0,224,10.4,46,1006,4.8,18059.0,17091.0
1,2020-02-05 12:15:00,5.6,30874.0,223,10.6,45,1006,4.5,15180.0,15281.0
1,2020-02-05 12:30:00,5.7,31597.0,221,10.7,45,1006,4.8,16402.0,16438.0
1,2020-02-05 12:45:00,5.7,32320.0,220,10.8,44,1005,4.9,17556.0,17909.0
1,2020-02-05 13:00:00,5.8,33043.0,218,10.9,44,1005,4.8,16563.0,16525.0
1,2020-02-05 13:15:00,5.9,33626.0,216,11.0,44,1005,4.7,19277.0,19293.0
1,2020-02-05 13:30:00,6.0,34070.0,215,11.0,45,1005,5.3,23064.0,22377.0
1,2020-02-05 13:45:00,5.9,34514.0,213,10.9,46,1004,5.8,33331.0,32163.0
1,2020-02-05 14:00:00,6.0,34958.0,211,10.9,47,1004,6.0,37090.0,36770.0
1,2020-02-05 14:15:00,6.1,35469.0,210,10.9,47,1004,5.9,33853.0,32208.0
1,2020-02-05 14:30:00,6.1,36046.0,208,11.0,47,1004,6.2,37085.0,35652.0
1,2020-02-05 14:45:00,6.2,36623.0,207,11.1,48,1003,6.6,47947.0,46375.0
1,2020-02-05 15:00:00,6.2,37200.0,206,11.2,48,1003,6.7,48147.0,47863.0
1,2020-02-05 15:15:00,6.4,37690.0,206,11.2,48,1003,6.4,41671.0,40609.0
1,2020-02-05 15:30:00,6.5,38092.0,207,11.3,48,1003,6.1,37394.0,36251.0
1,2020-02-05 15:45:00,6.6,38495.0,207,11.4,49,1003,6.2,36379.0,37321.0
1,2020-02-05 16:00:00,6.8,38897.0,207,11.5,49,1003,6.0,36434.0,37190.0
1,2020-02-05 16:15:00,6.9,39285.0,208,11.3,50,1003,6.0,34679.0,34893.0
1,2020-02-05 16:30:00,7.1,39659.0,209,11.0,51,1003,6.3,40757.0,39491.0
1,2020-02-05 16:45:00,7.3,40032.0,209,10.6,53,1003,6.2,37674.0,36535.0
1,2020-02-05 17:00:00,7.4,40406.0,209,10.3,54,1003,6.1,38280.0,37274.0
1,2020-02-05 17:15:00,7.6,42152.0,208,9.9,56,1003,6.1,37831.0,37321.0
1,2020-02-05 17:30:00,7.8,45270.0,208,9.4,58,1003,6.3,41736.0,40978.0
1,2020-02-05 17:45:00,8.0,48388.0,208,8.9,60,1003,6.6,46073.0,45317.0
1,2020-02-05 18:00:00,8.2,51506.0,207,8.4,62,1003,7.1,54899.0,52678.0
1,2020-02-05 18:15:00,8.4,54223.0,208,8.0,64,1003,7.9,66109.0,63313.0
1,2020-02-05 18:30:00,8.5,56539.0,208,7.8,65,1003,8.1,70729.0,69581.0
1,2020-02-05 18:45:00,8.6,58855.0,208,7.6,66,1003,8.1,74340.0,73583.0
1,2020-02-05 19:00:00,8.8,61171.0,209,7.4,67,1003,8.5,82726.0,81722.0
1,2020-02-05 19:15:00,8.8,62917.0,209,7.2,69,1003,8.9,86245.0,86626.0
1,2020-02-05 19:30:00,8.7,64092.0,210,7.1,70,1003,8.4,80218.0,80623.0
1,2020-02-05 19:45:00,8.7,65267.0,210,6.9,71,1003,8.5,83530.0,85038.0
1,2020-02-05 20:00:00,8.7,66442.0,211,6.8,72,1003,8.6,83710.0,84303.0
1,2020-02-05 20:15:00,8.6,67622.0,212,6.6,73,1003,8.7,83239.0,83028.0
1,2020-02-05 20:30:00,8.5,68807.0,213,6.5,74,1003,8.3,76340.0,76304.0
1,2020-02-05 20:45:00,8.5,69993.0,214,6.3,75,1003,8.2,75639.0,74896.0
1,2020-02-05 21:00:00,8.5,71178.0,214,6.2,76,1003,7.9,73855.0,74738.0
1,2020-02-05 21:15:00,8.5,72257.0,214,6.1,77,1003,8.2,78285.0,77029.0
1,2020-02-05 21:30:00,8.5,73228.0,215,6.0,78,1003,8.5,83766.0,82915.0
1,2020-02-05 21:45:00,8.5,74199.0,215,5.9,79,1003,9.0,89143.0,90586.0
1,2020-02-05 22:00:00,8.4,75170.0,216,5.8,80,1003,9.6,91849.0,93856.0
1,2020-02-05 22:15:00,8.4,75714.0,217,5.6,81,1003,9.1,88711.0,91956.0
1,2020-02-05 22:30:00,8.3,75831.0,218,5.5,82,1003,9.2,88345.0,90939.0
1,2020-02-05 22:45:00,8.3,75947.0,218,5.4,83,1003,9.2,90040.0,91565.0
1,2020-02-05 23:00:00,8.2,76064.0,219,5.3,84,1003,9.0,87551.0,89335.0
1,2020-02-05 23:15:00,8.2,76124.0,220,5.1,84,1003,8.4,80580.0,78612.0
1,2020-02-05 23:30:00,8.2,76128.0,221,5.0,85,1003,7.9,74765.0,73146.0
1,2020-02-05 23:45:00,8.2,76132.0,221,4.9,86,1003,7.6,68888.0,68840.0
1,2020-02-06 00:00:00,8.6,77332.0,227,5.4,83,1003,7.6,69624.0,68662.0
1,2020-02-06 00:15:00,8.5,77416.0,229,5.3,83,1003,7.7,71001.0,68940.0
1,2020-02-06 00:30:00,8.6,77478.0,230,5.2,83,1003,7.7,69372.0,68873.0
1,2020-02-06 00:45:00,8.6,77539.0,231,5.2,83,1003,7.2,65611.0,65464.0
1,2020-02-06 01:00:00,8.7,77601.0,232,5.1,83,1003,7.5,62302.0,62717.0
1,2020-02-06 01:15:00,8.7,77627.0,234,5.1,83,1003,7.5,65372.0,64545.0
1,2020-02-06 01:30:00,8.7,77618.0,236,5.1,82,1003,7.5,64228.0,63285.0
1,2020-02-06 01:45:00,8.7,77608.0,237,5.0,81,1002,7.3,66917.0,66311.0
1,2020-02-06 02:00:00,8.7,77599.0,239,5.0,80,1002,7.4,72009.0,72116.0
1,2020-02-06 02:15:00,8.6,77449.0,240,5.0,80,1002,7.9,78050.0,78675.0
1,2020-02-06 02:30:00,8.6,77160.0,241,4.9,79,1002,8.1,75371.0,74953.0
1,2020-02-06 02:45:00,8.5,76870.0,241,4.8,79,1002,8.0,75512.0,74474.0
1,2020-02-06 03:00:00,8.6,76581.0,242,4.7,78,1002,7.8,69740.0,69938.0
1,2020-02-06 03:15:00,8.5,76627.0,243,4.7,78,1002,7.8,75232.0,74440.0
1,2020-02-06 03:30:00,8.5,77009.0,244,4.6,77,1002,7.7,70428.0,68904.0
1,2020-02-06 03:45:00,8.5,77392.0,245,4.5,77,1002,7.6,66815.0,65361.0
1,2020-02-06 04:00:00,8.5,77774.0,246,4.4,76,1002,7.4,67837.0,66433.0
1,2020-02-06 04:15:00,8.4,77642.0,247,4.2,76,1002,7.8,73786.0,72757.0
1,2020-02-06 04:30:00,8.3,76996.0,248,4.1,76,1002,8.2,76982.0,77028.0
1,2020-02-06 04:45:00,8.2,76349.0,249,3.9,76,1002,8.1,75752.0,75781.0
1,2020-02-06 05:00:00,8.2,75703.0,251,3.8,76,1002,8.0,76555.0,75810.0
1,2020-02-06 05:15:00,8.1,75125.0,251,3.6,76,1002,8.5,82216.0,82118.0
1,2020-02-06 05:30:00,8.0,74615.0,252,3.5,76,1002,8.6,80653.0,81799.0
1,2020-02-06 05:45:00,7.9,74105.0,252,3.3,76,1002,8.5,85353.0,86111.0
1,2020-02-06 06:00:00,7.7,73595.0,253,3.2,76,1002,8.3,80598.0,82071.0
1,2020-02-06 06:15:00,7.7,73279.0,253,3.0,76,1002,9.0,83733.0,85043.0
1,2020-02-06 06:30:00,7.6,73156.0,253,2.9,76,1002,8.6,83842.0,85634.0
1,2020-02-06 06:45:00,7.5,73033.0,253,2.8,75,1002,8.3,80456.0,81286.0
1,2020-02-06 07:00:00,7.4,72910.0,253,2.7,75,1002,8.7,85180.0,87088.0
1,2020-02-06 07:15:00,7.5,71996.0,252,2.8,74,1002,9.3,89516.0,92008.0
1,2020-02-06 07:30:00,7.4,70289.0,251,3.1,73,1002,9.0,86847.0,87951.0
1,2020-02-06 07:45:00,7.3,68583.0,250,3.4,72,1003,8.9,87351.0,88168.0
1,2020-02-06 08:00:00,7.3,66876.0,249,3.7,71,1003,8.6,85565.0,84318.0
1,2020-02-06 08:15:00,7.2,64448.0,249,4.1,69,1003,8.4,80470.0,80040.0
1,2020-02-06 08:30:00,7.0,61299.0,248,4.8,67,1003,7.6,72374.0,72074.0
1,2020-02-06 08:45:00,6.9,58150.0,248,5.4,64,1004,7.3,61783.0,61348.0
1,2020-02-06 09:00:00,6.7,55001.0,247,6.1,62,1004,6.7,51494.0,50743.0
1,2020-02-06 09:15:00,6.5,51283.0,247,6.8,60,1004,6.1,41982.0,41437.0
1,2020-02-06 09:30:00,6.3,46997.0,248,7.5,57,1004,5.8,37060.0,36973.0
1,2020-02-06 09:45:00,6.1,42710.0,249,8.2,54,1004,6.2,41263.0,39899.0
1,2020-02-06 10:00:00,5.9,38424.0,249,8.9,51,1004,6.0,39431.0,39788.0
1,2020-02-06 10:15:00,5.7,35350.0,251,9.5,49,1004,6.0,36687.0,36754.0
1,2020-02-06 10:30:00,5.7,33488.0,252,10.1,47,1004,5.8,34260.0,34301.0
1,2020-02-06 10:45:00,5.6,31627.0,253,10.7,45,1004,6.0,34556.0,34187.0
1,2020-02-06 11:00:00,5.6,29765.0,254,11.3,43,1004,5.6,33647.0,33628.0
1,2020-02-06 11:15:00,5.6,28256.0,255,11.8,41,1004,5.8,35007.0,34639.0
